repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
ikawaha/kagome,89253502f47e990194a31c46694d3abe85ad702d,fa6974ec26e8b82c329508201cc42b7a5121f56a,fix/version,1608351706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,0,45,0,61,45,
ikawaha/kagome,e164e39e4342bccc95f5083d9cf10d6598dc9bef,24e13b80ed1a9652cf4ae4311478e563c4e512e1,develop,1608005517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,56,0,6,56,6,
ikawaha/kagome,dfa6f7ede29e137bfbe130bc43ed485503a381df,fa6974ec26e8b82c329508201cc42b7a5121f56a,fix/filter/update-tests,1607953103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,56,0,6,56,6,
ikawaha/kagome,24e13b80ed1a9652cf4ae4311478e563c4e512e1,fa6974ec26e8b82c329508201cc42b7a5121f56a,develop,1608000981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,11,0,11,11,
ikawaha/kagome,fd173ca6e56d873979290fe758b6413b9fd70e09,fa6974ec26e8b82c329508201cc42b7a5121f56a,fix/cmd/rename-option,1607919385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,11,0,11,11,
ikawaha/kagome,fa6974ec26e8b82c329508201cc42b7a5121f56a,7608968a2a721a8602de7039b802f6ed3f1dfe54,v2,1604667880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
ikawaha/kagome,7608968a2a721a8602de7039b802f6ed3f1dfe54,48b08aeaacdea1f796ed1b42f5b86b33c07f7f80,v2,1603941730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,48b08aeaacdea1f796ed1b42f5b86b33c07f7f80,4192b8f2c24c758e30355896d0621ef1c754b909,v2,1603940385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,90,
ikawaha/kagome,420d556ff71fc971167c5b49acde55fe4d14bb50,4192b8f2c24c758e30355896d0621ef1c754b909,fix/workflows/releaser_20201029,1603939784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,90,
ikawaha/kagome,4192b8f2c24c758e30355896d0621ef1c754b909,46378f5d24a43fab7d410e1ca97863684492b165,v2,1603899752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
ikawaha/kagome,46378f5d24a43fab7d410e1ca97863684492b165,c76b416109a429c3142f11a0d2b5ae4b7e018ab8,v2,1603892182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
ikawaha/kagome,c76b416109a429c3142f11a0d2b5ae4b7e018ab8,0c9a2e469f628bf924362f5409f757f6b62b8748,v2,1603884893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
ikawaha/kagome,0c9a2e469f628bf924362f5409f757f6b62b8748,bd949085cdfee8f64d5902fa53c1cceb362d651b,v2,1603884337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,bd949085cdfee8f64d5902fa53c1cceb362d651b,b1937737ca6fdc9d563a2defa47bd2a4decd9e05,v2,1603882817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,b1937737ca6fdc9d563a2defa47bd2a4decd9e05,34a19fbb66d8a909a9d6f3867b293bbc53a380b2,v2,1603849923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
ikawaha/kagome,34a19fbb66d8a909a9d6f3867b293bbc53a380b2,5d24b7bd5f4062644fad984a2b7bda4ea1037cfc,v2,1603848608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,5d24b7bd5f4062644fad984a2b7bda4ea1037cfc,afbcfb020f1441f5b8edeed16941e3a655c259e4,v2,1603846411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,1065,0,1065,0,1134,1069,
ikawaha/kagome,f332765326059dfc9925a4d49954f34675125522,b67bed44130291bf789954c6b271f8b9950b1dff,develop,1603844450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,
ikawaha/kagome,b67bed44130291bf789954c6b271f8b9950b1dff,afbcfb020f1441f5b8edeed16941e3a655c259e4,develop,1602853698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,1065,0,1065,0,1069,1069,
ikawaha/kagome,afbcfb020f1441f5b8edeed16941e3a655c259e4,67488539edc5e0c7d2ae3c04ef135f5c27a596d4,v2,1602340650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,105,
ikawaha/kagome,67488539edc5e0c7d2ae3c04ef135f5c27a596d4,4e6b118fdfe4bf723c5bb398d3dbb41b583e5ea6,v2,1602339864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,
ikawaha/kagome,e4679fdde49ad3e7e700a2fb811d8a469294a3bc,4e6b118fdfe4bf723c5bb398d3dbb41b583e5ea6,fix/github-workflows,1602339112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,
ikawaha/kagome,4e6b118fdfe4bf723c5bb398d3dbb41b583e5ea6,e6b5174ad378040f6e7c14d69d891976c9ab89f2,v2,1602334814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,
ikawaha/kagome,2e67f44856aff4ebeda4a635183f30e57bec8dee,e6b5174ad378040f6e7c14d69d891976c9ab89f2,fix/bump-kagome-dict-v1.0.1,1602333995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,
ikawaha/kagome,e6b5174ad378040f6e7c14d69d891976c9ab89f2,496d7f9658b5f26d55b1c68a57bf14e78db4edaf,v2,1602119494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
ikawaha/kagome,496d7f9658b5f26d55b1c68a57bf14e78db4edaf,a1559d2163962635e467557d2adad008c6b86a18,v2,1602119130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,
ikawaha/kagome,a1559d2163962635e467557d2adad008c6b86a18,0923ef37fe2bc0ef08ea73cf1927489a1b4a1fd2,v2,1602083848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,22,7,
ikawaha/kagome,a5ccac9178fa31ec6f9e5005bf11e2e3abe5b209,0923ef37fe2bc0ef08ea73cf1927489a1b4a1fd2,feature/golangci-lint,1602083533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,22,7,
ikawaha/kagome,0923ef37fe2bc0ef08ea73cf1927489a1b4a1fd2,8036c69c1e0be7d2539dc2d8a6cae95e7085887b,v2,1602078685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,
ikawaha/kagome,8036c69c1e0be7d2539dc2d8a6cae95e7085887b,7e0cea76b22d9542072873eddb2df2ef15c22ad5,v2,1602077217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,34,
ikawaha/kagome,7e0cea76b22d9542072873eddb2df2ef15c22ad5,efe64c62fd5375be31ffe61bd15a28d687ac1b8f,v2,1602026826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
ikawaha/kagome,efe64c62fd5375be31ffe61bd15a28d687ac1b8f,d0017ee044b25865b03d67f3e51fa35541cdc1d5,v2,1602001851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,20,
ikawaha/kagome,d0017ee044b25865b03d67f3e51fa35541cdc1d5,cf91722b1339cfe609f526c6689604f12561d7c8,v2,1601999849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,10,0,68,10,
ikawaha/kagome,cf91722b1339cfe609f526c6689604f12561d7c8,b5533a39a34186b759614a5df0a8a59879153acc,v2,1601993431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
ikawaha/kagome,b5533a39a34186b759614a5df0a8a59879153acc,d5de773b3ae12e830dcaffc58d83315fb3d1f78c,v2,1601990712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,20,3,15,10,36,38,
ikawaha/kagome,14208ece9a2f26b755fabe36f7b379bd138b3ed7,ddaaf6e84568fd9e0559b6e0fca8620c85d5ef42,fix/cosme_20201006,1601990057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,20,0,15,7,20,22,
ikawaha/kagome,ddaaf6e84568fd9e0559b6e0fca8620c85d5ef42,d5de773b3ae12e830dcaffc58d83315fb3d1f78c,fix/cosme_20201006,1601974753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,16,16,
ikawaha/kagome,d5de773b3ae12e830dcaffc58d83315fb3d1f78c,e7bcdd07ce07819160df1eb0226374c65c9dc58f,v2,1601963268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,e7bcdd07ce07819160df1eb0226374c65c9dc58f,75876e41b7ad20319c8df98c556d6f13c019e77c,v2,1601942277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,23,
ikawaha/kagome,75876e41b7ad20319c8df98c556d6f13c019e77c,69366f578feb469c1f5cb7a6ec37e1c17083caeb,develop,1601820637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,214,3,130,217,133,
ikawaha/kagome,75876e41b7ad20319c8df98c556d6f13c019e77c,69366f578feb469c1f5cb7a6ec37e1c17083caeb,v2,1601820637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,214,3,130,217,133,
ikawaha/kagome,5fcbb186b89ecb16ce6eab5d4f5f606b8d2bc9eb,4322345e920c3fa106a57e5d3a7f7c02be2cf33d,cosme_20201004,1601819967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,13,13,13,
ikawaha/kagome,4322345e920c3fa106a57e5d3a7f7c02be2cf33d,69366f578feb469c1f5cb7a6ec37e1c17083caeb,cosme_20201004,1601819580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,206,3,122,209,125,
ikawaha/kagome,69366f578feb469c1f5cb7a6ec37e1c17083caeb,06dfd7d1ecd97a8ea48d18fd3658c4e698792569,v2,1601785929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,11,18,11,21,29,
ikawaha/kagome,06dfd7d1ecd97a8ea48d18fd3658c4e698792569,50a725954073ab21f1178718d272f5244a1ae7a7,v2,1601785737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,2,6,
ikawaha/kagome,50a725954073ab21f1178718d272f5244a1ae7a7,4eea969b1d0e9d271a2df215e9fba0a12dd5b0b0,v2,1601720209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,4eea969b1d0e9d271a2df215e9fba0a12dd5b0b0,1422f25b449e28b40b8d44be33f08847935acc47,v2,1601646156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,2,8,8,10,16,
ikawaha/kagome,726bbb870f9c62ecf98df24d5152f61b77175b97,0e9d4ec8b3b50049573ffa3461c83029fc443717,cosme,1601645107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,2,8,8,10,16,
ikawaha/kagome,1422f25b449e28b40b8d44be33f08847935acc47,0e9d4ec8b3b50049573ffa3461c83029fc443717,v2,1601544192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,43,13,30,17,56,47,
ikawaha/kagome,6ae82953f2933f9ad5d09fd23cf6ad0760b8bd2c,0e9d4ec8b3b50049573ffa3461c83029fc443717,feature/add-start-byte-position-to-token,1601536797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,43,13,30,17,56,47,
ikawaha/kagome,0e9d4ec8b3b50049573ffa3461c83029fc443717,1dc2193a994d797c300be0fe836b4662301f0115,v2,1601472096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,44,144,25,106,189,139,
ikawaha/kagome,99a93dccb8d9ca25133e22bbe72ac298e398e54d,1dc2193a994d797c300be0fe836b4662301f0115,feature/tokenizer_abbrev_bos_eos_20200930,1601471277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,44,144,25,106,189,139,
ikawaha/kagome,1dc2193a994d797c300be0fe836b4662301f0115,4d57f1e7a7f5ed0b9eaa462e562e971161853369,v2,1601468776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,2,1,381,779,285,1,1160,286,
ikawaha/kagome,9bff57370ae4f2b8e8d89c2cb41699780ff80882,e589e27387188242d2c3d133b7aff19b1ced605c,feature/filter_20200930,1601467178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,31,0,0,31,0,
ikawaha/kagome,e589e27387188242d2c3d133b7aff19b1ced605c,4d57f1e7a7f5ed0b9eaa462e562e971161853369,feature/filter_20200930,1601465698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,2,1,381,748,285,1,1129,286,
ikawaha/kagome,4d57f1e7a7f5ed0b9eaa462e562e971161853369,b87ac72ea612022d735bd5088a0c1dff16479366,v2.1.0,1600947052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,18,10,21,4,3124,4,46,395278,
ikawaha/kagome,4d57f1e7a7f5ed0b9eaa462e562e971161853369,b87ac72ea612022d735bd5088a0c1dff16479366,v2,1600947052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,18,10,21,4,3124,4,46,395278,
ikawaha/kagome,0f8336aa18d8af84df68c1c34ed28011f2de1af5,b87ac72ea612022d735bd5088a0c1dff16479366,feature/separate-dict-module,1600944526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,18,10,21,4,3124,4,46,395278,
ikawaha/kagome,b87ac72ea612022d735bd5088a0c1dff16479366,693091f1f35ce2313a4880de4f3245629bf5d8b2,v2,1600778100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,
ikawaha/kagome,693091f1f35ce2313a4880de4f3245629bf5d8b2,114fd63de7d0c52e3b227f93841b13b7004b457d,v2/dict/v0.0.0,1600772871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,
ikawaha/kagome,693091f1f35ce2313a4880de4f3245629bf5d8b2,114fd63de7d0c52e3b227f93841b13b7004b457d,v2,1600772871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,
ikawaha/kagome,114fd63de7d0c52e3b227f93841b13b7004b457d,317021e5071568743df39e9a9cad895d12bc664c,v2,1600671509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,b0ad7fb01f6295a59260590c024685f2596b901a,e328ebc454e0faefbe906ddc825a0cb43ea24cd1,fix_readme,1600667933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,e328ebc454e0faefbe906ddc825a0cb43ea24cd1,50b3a62f448b5a769fda944d1962e4eee14d7a2e,fix_readme,1600562616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,317021e5071568743df39e9a9cad895d12bc664c,e18613116bb0042f68a672213fa53aa78e9c531e,v2,1600662728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,317021e5071568743df39e9a9cad895d12bc664c,e18613116bb0042f68a672213fa53aa78e9c531e,v2.0.6,1600662728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,e18613116bb0042f68a672213fa53aa78e9c531e,50b3a62f448b5a769fda944d1962e4eee14d7a2e,v2.0.5,1600653885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,
ikawaha/kagome,50b3a62f448b5a769fda944d1962e4eee14d7a2e,7221ffdc1db3030a2abe0248ed208efda11995e1,v2,1597281589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
ikawaha/kagome,c77506acade12fbb62664112ca72b4f6c3e996fc,7221ffdc1db3030a2abe0248ed208efda11995e1,ikawaha-patch-2,1597281011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
ikawaha/kagome,7221ffdc1db3030a2abe0248ed208efda11995e1,12bcfe2f54d5c85eba42ab2770dda84e8a03ccf7,v2,1597222316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
ikawaha/kagome,12bcfe2f54d5c85eba42ab2770dda84e8a03ccf7,967d7e5955b45149f0b98fefcbfc6f34c22a7cb4,v2,1597201638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
ikawaha/kagome,fb7eef403fbd2f7649d8aaf92e0fa4933d81f89d,967d7e5955b45149f0b98fefcbfc6f34c22a7cb4,ikawaha-patch-1,1597199793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
ikawaha/kagome,967d7e5955b45149f0b98fefcbfc6f34c22a7cb4,9bd2af26c3a24e9490b6e061174e081fe864ac04,v2.0.4,1597102297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,10,0,17,10,
ikawaha/kagome,967d7e5955b45149f0b98fefcbfc6f34c22a7cb4,9bd2af26c3a24e9490b6e061174e081fe864ac04,v2,1597102297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,10,0,17,10,
ikawaha/kagome,88da11a230a3d99c1869cbbad9472fd42f3c333f,137970fa25f004d7e1b9c7134ea2e046cfbd4f00,fix/cmd/demo,1597075140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,10,0,17,10,
ikawaha/kagome,9bd2af26c3a24e9490b6e061174e081fe864ac04,159672db34d63ab977e844107d4eafef16b8cb76,v2,1597072431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,159672db34d63ab977e844107d4eafef16b8cb76,137970fa25f004d7e1b9c7134ea2e046cfbd4f00,v2.0.3,1596967275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,
ikawaha/kagome,159672db34d63ab977e844107d4eafef16b8cb76,137970fa25f004d7e1b9c7134ea2e046cfbd4f00,v2,1596967275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,
ikawaha/kagome,b370c025faff2d61c7e7b75bda520cd7893c1abe,137970fa25f004d7e1b9c7134ea2e046cfbd4f00,update/dict_20200809,1596965442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,
ikawaha/kagome,137970fa25f004d7e1b9c7134ea2e046cfbd4f00,b085a9d8f44898b6b8871f283741088b6667ceab,v2,1596965075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,16,0,26,16,
ikawaha/kagome,b085a9d8f44898b6b8871f283741088b6667ceab,96b50b7461bb6ce0549d4fc8e764a91da1e96a3c,v2.0.2,1596952452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,463,0,483,0,463,483,
ikawaha/kagome,7e2214a6fdf6139500c5dbd687cea568dcb39149,b085a9d8f44898b6b8871f283741088b6667ceab,fix/tokenizer/token_20200809,1596959832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,16,0,26,16,
ikawaha/kagome,b085a9d8f44898b6b8871f283741088b6667ceab,96b50b7461bb6ce0549d4fc8e764a91da1e96a3c,v2,1596952452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,463,0,483,0,463,483,
ikawaha/kagome,d5e36cec7ecdf352f1735fb0bffa64537ea2938f,ee60c6ea3b1274c9b1f4f4b255638eb5312dc7c5,fix/v2/server,1596951851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,3,3,
ikawaha/kagome,ee60c6ea3b1274c9b1f4f4b255638eb5312dc7c5,96b50b7461bb6ce0549d4fc8e764a91da1e96a3c,fix/v2/server,1596950895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,463,0,483,0,463,483,
ikawaha/kagome,96b50b7461bb6ce0549d4fc8e764a91da1e96a3c,0520ef828d87810f3d53eb10a5f33f17504fcfb3,v2,1596940316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,
ikawaha/kagome,0520ef828d87810f3d53eb10a5f33f17504fcfb3,b9a3940c071ee1ce9e1ff05043e89f846eb61431,v2,1596940181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
ikawaha/kagome,b9a3940c071ee1ce9e1ff05043e89f846eb61431,5a9dd808d7703b46917b849482c0b70cda646002,v2,1596939927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
ikawaha/kagome,5a9dd808d7703b46917b849482c0b70cda646002,be4a042a31caf5ea32a1b8859312e27b9d7caafa,v2,1596939724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,
ikawaha/kagome,be4a042a31caf5ea32a1b8859312e27b9d7caafa,c2bb7c3ac27bfbba9a2050f78497b2789e97100a,v2,1596939235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
ikawaha/kagome,19869d085d2e0360aaa608227c3c0e1b2772298d,ca441953b016b77be1b1d697db6286f8306f7366,feature/v2/docker,1596938020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
ikawaha/kagome,c2bb7c3ac27bfbba9a2050f78497b2789e97100a,6ddc132e971ec5306629093c87fa15def7100bf1,v2,1596936950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,6ddc132e971ec5306629093c87fa15def7100bf1,75b843f6043d001387dc2b84e02233d47d98d175,v2,1596935256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,
ikawaha/kagome,75b843f6043d001387dc2b84e02233d47d98d175,1f01f5d595e82b10ed1e86f4d45795c8142f7b5e,v2,1596934808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
ikawaha/kagome,1f01f5d595e82b10ed1e86f4d45795c8142f7b5e,ca441953b016b77be1b1d697db6286f8306f7366,v2,1596934759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
ikawaha/kagome,ca441953b016b77be1b1d697db6286f8306f7366,8341fec21b5d07bebbb9890803ee3bc6a192ef4c,v2,1596886638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,9,3,48,15,2688,2260,8351,210,397276,401524,
